Virus	miRNA	MSA_start	MSA_end	UTR_start	UTR_end	Site_type	miRNA in this species	ORF_overlap	miRDB score	Locus_start	Locus_end	Protein_start	Protein_end
229E	miR-495-3p	24101	24107	24101	24107	7mer-m8	x	0	99	4a	4a	4a protein	4a protein
229E	miR-495-3p	24247	24252	24247	24252	6mer	x	0	99	4a	4a	4a protein	4a protein
229E	miR-495-3p	24530	24536	24530	24536	7mer-m8	x	0	99	4b	4b	4b protein	4b protein
229E	miR-495-3p	24862	24867	24862	24867	6mer	x	0	99	E	E	envelope protein	envelope protein
229E	miR-495-3p	25220	25225	25220	25225	6mer	x	0	99	M	M	membrane protein	membrane protein
229E	miR-495-3p	26904	26909	26904	26909	6mer	x	0	99				
229E	miR-495-3p	3709	3714	3709	3714	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	3851	3856	3851	3856	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	4088	4093	4088	4093	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	422	427	422	427	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	4544	4549	4544	4549	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	4744	4749	4744	4749	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	5477	5482	5477	5482	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	5501	5506	5501	5506	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	5510	5515	5510	5515	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	5930	5936	5930	5936	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	6089	6095	6089	6095	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	6505	6510	6505	6510	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	6590	6595	6590	6595	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	697	703	697	703	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	8123	8130	8123	8130	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	8434	8441	8434	8441	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	8592	8597	8592	8597	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	8859	8866	8859	8866	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-495-3p	9659	9664	9659	9664	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10257	10263	10257	10263	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10692	10697	10692	10697	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10704	10709	10704	10709	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10739	10746	10739	10746	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	1114	1119	1114	1119	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	11518	11523	11518	11523	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	11632	11637	11632	11637	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	12927	12934	12927	12934	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	13958	13964	13958	13964	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	14375	14380	14375	14380	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	14413	14419	14413	14419	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	14766	14771	14766	14771	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	15347	15352	15347	15352	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	15947	15952	15947	15952	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	16388	16394	16388	16394	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	16548	16553	16548	16553	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	16761	16766	16761	16766	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	17460	17466	17460	17466	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	1863	1869	1863	1869	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	18849	18854	18849	18854	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19456	19462	19456	19462	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19516	19522	19516	19522	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19563	19569	19563	19569	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	1969	1975	1969	1975	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	19791	19796	19791	19796	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19943	19949	19943	19949	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19959	19964	19959	19964	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20276	20282	20276	20282	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20439	20444	20439	20444	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20441	20447	20441	20447	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20764	20770	20764	20770	7mer-1a	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	20776	20781	20776	20781	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	20986	20991	20986	20991	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	20988	20994	20988	20994	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	21477	21483	21477	21483	7mer-1a	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22077	22083	22077	22083	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22096	22101	22096	22101	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22110	22115	22110	22115	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22147	22153	22147	22153	7mer-1a	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	23074	23079	23074	23079	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	23975	23980	23975	23980	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	23977	23983	23977	23983	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	24034	24040	24034	24040	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	24248	24254	24248	24254	7mer-m8	x	0	99	4a	4a	4a protein	4a protein
229E	miR-3529-3p	26099	26104	26099	26104	6mer	x	0	99	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-3529-3p	26519	26524	26519	26524	6mer	x	0	99	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-3529-3p	26867	26872	26867	26872	6mer	x	0	99				
229E	miR-3529-3p	3166	3171	3166	3171	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	3316	3321	3316	3321	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	3852	3858	3852	3858	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4089	4095	4089	4095	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4162	4167	4162	4167	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4363	4368	4363	4368	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4712	4718	4712	4718	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4894	4899	4894	4899	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4896	4902	4896	4902	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4912	4917	4912	4917	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	5034	5039	5034	5039	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	5350	5355	5350	5355	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	598	603	598	603	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	6193	6198	6193	6198	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	6478	6483	6478	6483	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	7214	7220	7214	7220	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	7437	7442	7437	7442	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	7520	7526	7520	7526	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	8593	8599	8593	8599	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	8656	8661	8656	8661	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	8658	8664	8658	8664	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	9235	9240	9235	9240	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	9412	9418	9412	9418	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10257	10263	10257	10263	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10692	10697	10692	10697	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10704	10709	10704	10709	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	10739	10746	10739	10746	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	1114	1119	1114	1119	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	11518	11523	11518	11523	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	11632	11637	11632	11637	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	12927	12934	12927	12934	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	13958	13964	13958	13964	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	14375	14380	14375	14380	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	14413	14419	14413	14419	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	14766	14771	14766	14771	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	15347	15352	15347	15352	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	15947	15952	15947	15952	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	16388	16394	16388	16394	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	16548	16553	16548	16553	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	16761	16766	16761	16766	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	17460	17466	17460	17466	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	1863	1869	1863	1869	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	18849	18854	18849	18854	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19456	19462	19456	19462	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19516	19522	19516	19522	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19563	19569	19563	19569	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	1969	1975	1969	1975	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	19791	19796	19791	19796	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19943	19949	19943	19949	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	19959	19964	19959	19964	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20276	20282	20276	20282	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20439	20444	20439	20444	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20441	20447	20441	20447	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3529-3p	20764	20770	20764	20770	7mer-1a	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	20776	20781	20776	20781	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	20986	20991	20986	20991	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	20988	20994	20988	20994	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	21477	21483	21477	21483	7mer-1a	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22077	22083	22077	22083	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22096	22101	22096	22101	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22110	22115	22110	22115	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	22147	22153	22147	22153	7mer-1a	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	23074	23079	23074	23079	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	23975	23980	23975	23980	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	23977	23983	23977	23983	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	24034	24040	24034	24040	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3529-3p	24248	24254	24248	24254	7mer-m8	x	0	99	4a	4a	4a protein	4a protein
229E	miR-3529-3p	26099	26104	26099	26104	6mer	x	0	99	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-3529-3p	26519	26524	26519	26524	6mer	x	0	99	N	N	nucleocapsid protein	nucleocapsid protein
229E	miR-3529-3p	26867	26872	26867	26872	6mer	x	0	99				
229E	miR-3529-3p	3166	3171	3166	3171	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	3316	3321	3316	3321	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	3852	3858	3852	3858	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4089	4095	4089	4095	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4162	4167	4162	4167	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4363	4368	4363	4368	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4712	4718	4712	4718	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4894	4899	4894	4899	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4896	4902	4896	4902	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	4912	4917	4912	4917	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	5034	5039	5034	5039	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	5350	5355	5350	5355	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	598	603	598	603	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	6193	6198	6193	6198	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	6478	6483	6478	6483	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	7214	7220	7214	7220	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	7437	7442	7437	7442	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	7520	7526	7520	7526	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	8593	8599	8593	8599	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	8656	8661	8656	8661	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	8658	8664	8658	8664	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	9235	9240	9235	9240	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3529-3p	9412	9418	9412	9418	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	10230	10235	10230	10235	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	10256	10262	10256	10262	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	10294	10300	10294	10300	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	10439	10445	10439	10445	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	10738	10744	10738	10744	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	1084	1089	1084	1089	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	11093	11098	11093	11098	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	11195	11201	11195	11201	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	11213	11219	11213	11219	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	1208	1214	1208	1214	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	12451	12456	12451	12456	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	1271	1277	1271	1277	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	12927	12932	12927	12932	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	13079	13084	13079	13084	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	13287	13294	13287	13294	8mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	13958	13963	13958	13963	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	1522	1527	1522	1527	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	16388	16393	16388	16393	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	17736	17741	17736	17741	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	1863	1868	1863	1868	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	18664	18670	18664	18670	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	1866	1871	1866	1871	6mer	x	0	99	1ab	1ab	replicase polyprotein 1a	replicase polyprotein 1a
229E	miR-3065-5p	19372	19378	19372	19378	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	19515	19521	19515	19521	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	19519	19524	19519	19524	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	19943	19948	19943	19948	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	19946	19952	19946	19952	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	19961	19967	19961	19967	7mer-1a	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	20275	20281	20275	20281	7mer-m8	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	20441	20446	20441	20446	6mer	x	0	99	1ab	1ab	replicase polyprotein 1ab	replicase polyprotein 1ab
229E	miR-3065-5p	20583	20588	20583	20588	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	20597	20602	20597	20602	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	20797	20803	20797	20803	7mer-m8	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	20988	20993	20988	20993	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	22077	22082	22077	22082	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	22098	22103	22098	22103	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	23423	23428	23423	23428	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	23977	23982	23977	23982	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	24034	24039	24034	24039	6mer	x	0	99	S	S	surface glycoprotein	surface glycoprotein
229E	miR-3065-5p	24247	24253	24247	24253	7mer-m8	x	0	99	4a	4a	4a protein	4a protein
229E	miR-3065-5p	25220	25226	25220	25226	7mer-m8	x	0	99	M	M	membrane protein	membrane protein
